                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     60,                 1.3869,                 1.0067,                 1.2893,                 0.7004,                0.58876,                 0.6556,                0.30957,                 1.8202,                 1.2767,                 1.5729,             0.00051988,             0.00051988,             0.00051988
                     61,                  1.388,                 1.0014,                 1.2831,                 0.6514,                0.60909,                0.65297,                0.30494,                 1.8439,                 1.2959,                 1.5873,              0.0005075,              0.0005075,              0.0005075
                     62,                 1.3796,                0.99711,                 1.2799,                0.64793,                0.62591,                0.64503,                0.30757,                 1.8337,                 1.2779,                 1.5912,             0.00049513,             0.00049513,             0.00049513
                     63,                 1.3656,                0.97782,                 1.2693,                0.66345,                0.59698,                0.64244,                0.30052,                 1.8617,                  1.297,                 1.5998,             0.00048275,             0.00048275,             0.00048275
                     64,                 1.3429,                0.96097,                  1.261,                0.64509,                0.62238,                0.64819,                0.30859,                 1.8533,                  1.263,                 1.5973,             0.00047038,             0.00047038,             0.00047038
                     65,                 1.3588,                0.97565,                 1.2668,                0.65936,                0.60959,                0.64535,                0.30986,                 1.8387,                 1.2704,                 1.5923,               0.000458,               0.000458,               0.000458
                     66,                 1.3394,                0.95534,                 1.2516,                0.64421,                0.62428,                0.64493,                0.30825,                 1.8605,                  1.301,                 1.6072,             0.00044563,             0.00044563,             0.00044563
                     67,                 1.3409,                0.95331,                 1.2547,                0.65371,                0.61456,                0.65568,                0.30805,                 1.8426,                 1.2852,                 1.5858,             0.00043325,             0.00043325,             0.00043325
                     68,                 1.3212,                0.94555,                 1.2434,                0.63845,                0.62449,                 0.6451,                0.30856,                 1.8477,                 1.2961,                    1.6,             0.00042087,             0.00042087,             0.00042087
                     69,                 1.3208,                0.92885,                 1.2405,                0.66032,                0.61984,                0.65482,                 0.3123,                 1.8426,                 1.2763,                 1.6018,              0.0004085,              0.0004085,              0.0004085
