                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     54,                  1.572,                 1.2963,                  1.406,                0.56386,                0.59353,                0.58214,                0.27054,                 1.8437,                 1.4425,                 1.5651,             0.00059413,             0.00059413,             0.00059413
                     55,                 1.5648,                 1.2777,                 1.3977,                0.60203,                0.57604,                0.59675,                0.27895,                  1.837,                 1.4245,                 1.5728,             0.00058175,             0.00058175,             0.00058175
                     56,                 1.5508,                 1.2646,                 1.3891,                0.62232,                0.56366,                0.59044,                0.27336,                 1.8477,                 1.4444,                 1.5577,             0.00056938,             0.00056938,             0.00056938
                     57,                 1.5374,                 1.2403,                 1.3811,                0.59277,                0.56553,                0.57742,                0.27616,                 1.8275,                 1.4286,                 1.5571,               0.000557,               0.000557,               0.000557
                     58,                 1.5385,                 1.2433,                  1.386,                 0.5936,                0.56993,                0.59613,                0.27684,                 1.8426,                 1.3961,                 1.5743,             0.00054463,             0.00054463,             0.00054463
                     59,                 1.5245,                 1.2147,                 1.3642,                0.54538,                0.62373,                0.59299,                0.27978,                  1.854,                 1.4068,                 1.5827,             0.00053225,             0.00053225,             0.00053225
                     60,                 1.5056,                 1.2013,                 1.3622,                0.61159,                0.55894,                0.59203,                0.28022,                 1.8525,                 1.4026,                 1.5801,             0.00051988,             0.00051988,             0.00051988
                     61,                 1.5012,                 1.1926,                 1.3526,                0.57257,                0.60369,                0.60092,                0.28433,                 1.8382,                 1.4109,                 1.5693,              0.0005075,              0.0005075,              0.0005075
                     62,                 1.5088,                 1.1905,                 1.3627,                0.60635,                0.57751,                0.60597,                0.28677,                 1.8282,                 1.3867,                 1.5713,             0.00049513,             0.00049513,             0.00049513
                     63,                 1.5003,                 1.1877,                 1.3546,                0.60211,                0.57054,                0.59083,                0.28245,                 1.8478,                 1.4163,                 1.5777,             0.00048275,             0.00048275,             0.00048275
                     64,                 1.4877,                 1.1731,                 1.3481,                0.57309,                0.59042,                0.58826,                0.27855,                 1.8414,                 1.3952,                 1.5667,             0.00047038,             0.00047038,             0.00047038
                     65,                 1.4807,                 1.1557,                 1.3427,                0.62347,                0.57667,                0.59994,                 0.2819,                 1.8388,                 1.3833,                 1.5699,               0.000458,               0.000458,               0.000458
                     66,                  1.481,                 1.1442,                 1.3415,                0.58604,                0.58389,                0.60193,                 0.2824,                 1.8494,                 1.3839,                 1.5623,             0.00044563,             0.00044563,             0.00044563
                     67,                  1.463,                 1.1365,                 1.3318,                0.61003,                0.58732,                0.60947,                0.28985,                 1.8409,                 1.3735,                 1.5754,             0.00043325,             0.00043325,             0.00043325
                     68,                 1.4596,                 1.1293,                 1.3233,                0.62493,                0.56441,                 0.6058,                0.29277,                 1.8381,                 1.3747,                 1.5544,             0.00042087,             0.00042087,             0.00042087
                     69,                 1.4543,                 1.1225,                 1.3219,                0.61837,                0.53521,                0.59231,                0.28919,                 1.8435,                 1.3867,                 1.5658,              0.0004085,              0.0004085,              0.0004085
                     70,                 1.4448,                 1.1181,                 1.3186,                 0.6114,                 0.5671,                0.60037,                0.28649,                 1.8457,                 1.3642,                  1.569,             0.00039613,             0.00039613,             0.00039613
                     71,                 1.4308,                 1.0946,                 1.3076,                0.58836,                0.61575,                0.60973,                0.28927,                 1.8543,                 1.3467,                 1.5884,             0.00038375,             0.00038375,             0.00038375
                     72,                 1.4335,                 1.0888,                 1.3087,                0.58669,                0.57302,                 0.6018,                0.28368,                 1.8628,                 1.3832,                 1.5961,             0.00037138,             0.00037138,             0.00037138
                     73,                 1.4221,                 1.0845,                 1.3011,                0.63572,                0.59286,                0.61073,                 0.2891,                 1.8516,                 1.3706,                 1.5837,               0.000359,               0.000359,               0.000359
                     74,                 1.4182,                 1.0883,                 1.3014,                0.61179,                0.60167,                0.61182,                0.29538,                 1.8261,                 1.3555,                 1.5663,             0.00034663,             0.00034663,             0.00034663
                     75,                 1.4158,                  1.078,                 1.2971,                0.59162,                 0.5965,                 0.5998,                0.29022,                 1.8389,                 1.3655,                   1.57,             0.00033425,             0.00033425,             0.00033425
                     76,                 1.4091,                 1.0667,                 1.2916,                0.61959,                0.58035,                0.59799,                   0.29,                 1.8565,                 1.3602,                 1.5798,             0.00032188,             0.00032188,             0.00032188
                     77,                 1.3975,                 1.0465,                 1.2823,                0.58541,                0.60792,                0.60862,                0.29095,                 1.8565,                 1.3612,                 1.5799,              0.0003095,              0.0003095,              0.0003095
                     78,                 1.3856,                 1.0462,                 1.2839,                0.57724,                 0.6091,                0.60067,                0.28892,                 1.8517,                 1.3688,                   1.59,             0.00029713,             0.00029713,             0.00029713
