                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     44,                  1.499,                   1.15,                 1.3204,                0.60175,                0.57345,                0.59755,                0.28296,                 1.7979,                 1.3741,                 1.5042,             0.00071788,             0.00071788,             0.00071788
                     45,                 1.4769,                 1.1116,                 1.3095,                0.57163,                0.59613,                0.61219,                0.29273,                 1.8028,                 1.3355,                 1.4901,              0.0007055,              0.0007055,              0.0007055
                     46,                 1.4667,                 1.1016,                 1.2953,                0.59932,                 0.6202,                0.61876,                0.29959,                 1.7873,                  1.333,                 1.4874,             0.00069313,             0.00069313,             0.00069313
                     47,                  1.456,                 1.0851,                 1.2901,                0.62213,                0.60765,                0.61449,                0.28584,                 1.8368,                  1.329,                 1.5425,             0.00068075,             0.00068075,             0.00068075
                     48,                 1.4495,                  1.078,                 1.2844,                0.60239,                0.62369,                0.62023,                0.29093,                 1.8308,                 1.3228,                 1.5268,             0.00066838,             0.00066838,             0.00066838
                     49,                  1.449,                 1.0595,                 1.2829,                0.64114,                0.59783,                0.63251,                0.30611,                 1.8228,                 1.2673,                 1.5349,               0.000656,               0.000656,               0.000656
                     50,                 1.4566,                 1.0717,                 1.2883,                  0.626,                0.61537,                0.62811,                0.29928,                 1.8137,                 1.2834,                 1.5193,             0.00064362,             0.00064362,             0.00064362
                     51,                 1.4251,                 1.0595,                 1.2661,                0.62956,                0.61709,                0.64544,                0.30974,                 1.7873,                 1.2466,                 1.4856,             0.00063125,             0.00063125,             0.00063125
                     52,                 1.4283,                 1.0382,                 1.2701,                0.64963,                0.61478,                0.63607,                0.29751,                 1.8297,                 1.3101,                  1.529,             0.00061887,             0.00061887,             0.00061887
                     53,                  1.423,                 1.0372,                 1.2663,                 0.6501,                0.62146,                0.64054,                0.30591,                 1.7984,                  1.292,                 1.4999,              0.0006065,              0.0006065,              0.0006065
                     54,                 1.4117,                0.99891,                 1.2577,                0.63934,                0.60641,                0.62773,                0.30261,                 1.8171,                 1.2897,                 1.5214,             0.00059413,             0.00059413,             0.00059413
                     55,                 1.4079,                  1.006,                 1.2542,                0.66885,                0.60698,                0.65414,                0.31974,                 1.7893,                 1.2876,                 1.5064,             0.00058175,             0.00058175,             0.00058175
                     56,                 1.3885,                0.99278,                 1.2458,                0.64409,                0.61461,                0.63505,                0.29653,                 1.8062,                 1.3045,                 1.5023,             0.00056938,             0.00056938,             0.00056938
                     57,                 1.3857,                0.98167,                 1.2403,                0.65632,                0.61223,                0.62606,                0.29974,                 1.8266,                  1.289,                 1.5194,               0.000557,               0.000557,               0.000557
                     58,                 1.3784,                0.97571,                 1.2424,                0.65028,                0.60784,                0.62821,                0.30449,                 1.8036,                  1.283,                 1.5206,             0.00054463,             0.00054463,             0.00054463
                     59,                 1.3652,                0.96233,                 1.2263,                0.62573,                0.63944,                0.64009,                0.30951,                 1.7989,                 1.2489,                 1.5186,             0.00053225,             0.00053225,             0.00053225
                     60,                  1.367,                0.96377,                 1.2312,                0.68516,                0.62451,                 0.6457,                0.30902,                 1.7866,                 1.2661,                 1.4928,             0.00051988,             0.00051988,             0.00051988
                     61,                 1.3603,                 0.9539,                 1.2245,                0.65911,                0.61626,                0.63657,                0.30101,                 1.8239,                 1.2725,                 1.5199,              0.0005075,              0.0005075,              0.0005075
