                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     11,                   1.86,                 1.8967,                 1.6531,                0.47419,                0.41006,                 0.4053,                0.17967,                 1.8566,                 1.8362,                 1.6419,              0.0011263,              0.0011263,              0.0011263
                     12,                 1.8429,                 1.8608,                 1.6316,                0.42714,                0.44764,                0.41908,                0.19571,                 1.8231,                 1.7883,                 1.6273,              0.0011139,              0.0011139,              0.0011139
                     13,                 1.8373,                 1.8345,                 1.6309,                0.48293,                0.43975,                0.43665,                0.18692,                 1.8582,                  1.761,                 1.6356,              0.0011015,              0.0011015,              0.0011015
                     14,                 1.8182,                 1.8069,                 1.6114,                0.40028,                 0.4838,                0.43029,                0.19901,                 1.8018,                 1.7385,                 1.6024,              0.0010891,              0.0010891,              0.0010891
                     15,                 1.8025,                 1.7519,                 1.5966,                0.51273,                0.45303,                0.45309,                0.20427,                 1.8274,                 1.7405,                 1.6246,              0.0010768,              0.0010768,              0.0010768
                     16,                 1.7894,                 1.7245,                 1.5862,                0.47911,                0.49176,                 0.4737,                0.21352,                 1.8623,                 1.6583,                 1.6397,              0.0010644,              0.0010644,              0.0010644
                     17,                 1.7771,                 1.6845,                 1.5731,                0.47898,                0.50597,                0.47014,                0.21211,                 1.8412,                 1.6673,                  1.611,               0.001052,               0.001052,               0.001052
                     18,                 1.7766,                 1.6754,                 1.5654,                0.48657,                0.50793,                 0.4903,                0.21835,                 1.8301,                  1.678,                 1.5953,              0.0010396,              0.0010396,              0.0010396
                     19,                 1.7465,                 1.6405,                 1.5467,                0.46334,                0.50535,                0.48799,                0.21424,                 1.8255,                 1.6682,                 1.5941,              0.0010273,              0.0010273,              0.0010273
                     20,                 1.7353,                 1.6295,                 1.5489,                0.47213,                0.52046,                0.47312,                0.21071,                   1.83,                 1.6475,                 1.5964,              0.0010149,              0.0010149,              0.0010149
                     21,                 1.7311,                 1.6045,                 1.5371,                0.47114,                0.49472,                0.45453,                0.21508,                 1.8245,                   1.65,                 1.5837,              0.0010025,              0.0010025,              0.0010025
                     22,                 1.7142,                 1.5685,                 1.5208,                0.54356,                0.48994,                 0.5136,                0.23574,                 1.8243,                 1.6161,                 1.5823,             0.00099013,             0.00099013,             0.00099013
                     23,                 1.7056,                 1.5466,                 1.5152,                0.46034,                0.54549,                0.50833,                0.23107,                 1.8485,                  1.576,                 1.5996,             0.00097775,             0.00097775,             0.00097775
                     24,                 1.7085,                 1.5424,                  1.515,                0.53521,                0.54504,                0.54276,                0.25582,                 1.8183,                 1.5359,                 1.5566,             0.00096537,             0.00096537,             0.00096537
                     25,                 1.6873,                 1.5073,                 1.5067,                0.53676,                0.49498,                0.52155,                0.24723,                 1.8288,                 1.5725,                 1.5739,               0.000953,               0.000953,               0.000953
                     26,                 1.6727,                 1.4729,                 1.5026,                0.48903,                0.51591,                0.52475,                0.24019,                 1.8354,                 1.5671,                 1.5899,             0.00094062,             0.00094062,             0.00094062
                     27,                 1.6715,                 1.4632,                 1.4887,                0.53113,                0.58497,                0.56158,                0.25902,                 1.8348,                 1.5163,                 1.5838,             0.00092825,             0.00092825,             0.00092825
                     28,                 1.6637,                 1.4533,                 1.4901,                 0.5249,                0.58306,                0.57231,                0.26502,                 1.7891,                 1.5074,                 1.5638,             0.00091588,             0.00091588,             0.00091588
                     29,                 1.6394,                 1.4234,                 1.4697,                 0.5799,                0.54151,                0.56378,                0.26066,                 1.8131,                 1.4752,                 1.5646,              0.0009035,              0.0009035,              0.0009035
                     30,                 1.6304,                 1.3927,                 1.4597,                0.57281,                0.56524,                0.57685,                0.26533,                 1.8295,                 1.4873,                 1.5851,             0.00089112,             0.00089112,             0.00089112
                     31,                  1.626,                 1.3834,                 1.4618,                0.65979,                0.53422,                0.58135,                0.27056,                 1.8348,                 1.4742,                 1.5742,             0.00087875,             0.00087875,             0.00087875
                     32,                 1.6334,                 1.3747,                 1.4533,                0.58864,                 0.5352,                0.56353,                0.26993,                 1.8149,                 1.4765,                 1.5612,             0.00086637,             0.00086637,             0.00086637
                     33,                 1.6023,                 1.3386,                 1.4385,                0.59633,                 0.5419,                0.57496,                0.27285,                 1.8128,                 1.4987,                 1.5701,               0.000854,               0.000854,               0.000854
                     34,                 1.5919,                 1.3224,                 1.4317,                0.58763,                0.56006,                0.56837,                0.26543,                 1.8054,                 1.4773,                 1.5673,             0.00084162,             0.00084162,             0.00084162
                     35,                  1.595,                  1.313,                  1.433,                0.57969,                0.56299,                0.57777,                0.27503,                 1.8189,                 1.4475,                 1.5642,             0.00082925,             0.00082925,             0.00082925
                     36,                 1.5794,                 1.2762,                 1.4162,                0.58109,                0.58281,                0.59938,                0.28099,                 1.8123,                 1.4698,                 1.5734,             0.00081688,             0.00081688,             0.00081688
                     37,                 1.5756,                 1.2675,                 1.4026,                0.59074,                0.55092,                0.58801,                 0.2833,                 1.8197,                 1.4144,                 1.5657,              0.0008045,              0.0008045,              0.0008045
                     38,                 1.5554,                 1.2543,                 1.4011,                0.57763,                0.59005,                0.59136,                0.27392,                 1.8306,                 1.4411,                 1.5764,             0.00079213,             0.00079213,             0.00079213
                     39,                  1.556,                 1.2495,                 1.3945,                0.60059,                0.57007,                0.59231,                0.28164,                 1.8289,                 1.4139,                 1.5938,             0.00077975,             0.00077975,             0.00077975
                     40,                 1.5519,                 1.2448,                 1.3914,                0.58301,                0.59052,                0.61533,                0.29664,                 1.7966,                 1.3894,                 1.5512,             0.00076738,             0.00076738,             0.00076738
                     41,                 1.5341,                 1.2206,                 1.3763,                0.57445,                0.57864,                0.59468,                0.27992,                 1.8193,                 1.4264,                 1.5603,               0.000755,               0.000755,               0.000755
                     42,                 1.5249,                 1.1872,                  1.375,                 0.5933,                0.56372,                0.59965,                0.28797,                 1.8091,                 1.4014,                 1.5443,             0.00074263,             0.00074263,             0.00074263
                     43,                 1.5303,                 1.2035,                 1.3747,                0.62219,                0.56998,                 0.6004,                 0.2792,                 1.8177,                 1.3844,                 1.5736,             0.00073025,             0.00073025,             0.00073025
                     44,                 1.5152,                 1.1791,                 1.3724,                0.58093,                0.58866,                 0.6015,                0.28086,                 1.8379,                 1.3904,                 1.5799,             0.00071788,             0.00071788,             0.00071788
                     45,                 1.4996,                 1.1756,                 1.3649,                0.62924,                 0.5877,                0.61232,                0.28305,                 1.8243,                 1.3563,                 1.5868,              0.0007055,              0.0007055,              0.0007055
                     46,                 1.4959,                  1.157,                 1.3541,                0.59185,                 0.6076,                0.60283,                0.28337,                 1.8218,                 1.3459,                  1.568,             0.00069313,             0.00069313,             0.00069313
                     47,                 1.4817,                 1.1395,                 1.3446,                0.60222,                0.59964,                0.61831,                0.29029,                 1.8569,                 1.3492,                 1.5768,             0.00068075,             0.00068075,             0.00068075
                     48,                  1.472,                 1.1338,                  1.338,                0.60046,                0.61617,                0.63347,                0.29465,                 1.8151,                 1.3595,                 1.5619,             0.00066838,             0.00066838,             0.00066838
                     49,                 1.4715,                 1.1096,                  1.335,                0.64666,                0.57022,                0.62254,                0.29204,                 1.8274,                 1.3727,                 1.5808,               0.000656,               0.000656,               0.000656
                     50,                  1.472,                 1.1187,                 1.3397,                0.61419,                0.60898,                0.62523,                0.29873,                 1.8323,                 1.3402,                 1.5956,             0.00064362,             0.00064362,             0.00064362
                     51,                 1.4614,                 1.0999,                 1.3201,                0.63953,                0.56202,                0.62046,                0.29091,                 1.8447,                 1.3235,                 1.5907,             0.00063125,             0.00063125,             0.00063125
                     52,                 1.4551,                 1.0859,                 1.3229,                0.62757,                0.56348,                0.61127,                 0.2885,                 1.8418,                 1.3502,                 1.5892,             0.00061887,             0.00061887,             0.00061887
                     53,                 1.4362,                 1.0688,                 1.3082,                0.62934,                 0.5673,                0.60618,                0.29502,                 1.8208,                 1.3464,                 1.5749,              0.0006065,              0.0006065,              0.0006065
                     54,                  1.439,                 1.0686,                 1.3116,                0.63789,                0.60607,                0.63578,                0.29897,                 1.8334,                 1.3164,                 1.5886,             0.00059413,             0.00059413,             0.00059413
                     55,                 1.4409,                 1.0636,                  1.312,                0.62832,                 0.6137,                0.63481,                0.30542,                  1.805,                 1.3157,                 1.5615,             0.00058175,             0.00058175,             0.00058175
                     56,                   1.41,                  1.043,                 1.2959,                0.62609,                0.62426,                0.63572,                0.30635,                 1.8282,                 1.3265,                  1.581,             0.00056938,             0.00056938,             0.00056938
                     57,                 1.4021,                 1.0297,                  1.283,                0.63433,                0.60098,                0.62317,                0.30078,                 1.8332,                 1.3312,                 1.5842,               0.000557,               0.000557,               0.000557
                     58,                 1.4109,                 1.0303,                 1.2923,                0.65371,                0.58098,                0.63032,                0.29647,                 1.8275,                 1.3332,                 1.5869,             0.00054463,             0.00054463,             0.00054463
                     59,                 1.3867,                 1.0118,                  1.275,                0.58197,                0.60939,                0.62893,                0.29935,                 1.8468,                 1.3472,                 1.5928,             0.00053225,             0.00053225,             0.00053225
                     60,                 1.3787,                 1.0019,                 1.2786,                0.66898,                0.56163,                0.62733,                0.30203,                 1.8493,                 1.2992,                 1.6019,             0.00051988,             0.00051988,             0.00051988
                     61,                 1.3771,                0.99471,                 1.2682,                0.60566,                0.60626,                0.62029,                0.29631,                 1.8601,                 1.3199,                  1.591,              0.0005075,              0.0005075,              0.0005075
                     62,                 1.3758,                0.98941,                 1.2671,                0.64027,                0.61889,                0.63196,                0.30407,                 1.8536,                 1.3028,                 1.6048,             0.00049513,             0.00049513,             0.00049513
                     63,                 1.3603,                 0.9787,                  1.258,                0.62452,                0.61556,                0.62243,                0.29096,                 1.8538,                 1.3133,                 1.5977,             0.00048275,             0.00048275,             0.00048275
                     64,                 1.3496,                0.96136,                 1.2557,                0.65042,                0.59366,                0.62691,                0.29232,                 1.8575,                 1.2988,                 1.6161,             0.00047038,             0.00047038,             0.00047038
                     65,                 1.3501,                0.95423,                 1.2531,                0.67818,                0.59041,                0.64492,                0.30886,                 1.8446,                 1.2718,                 1.5989,               0.000458,               0.000458,               0.000458
                     66,                 1.3437,                0.95564,                 1.2449,                0.61132,                0.63469,                0.64034,                 0.3003,                 1.8476,                 1.3074,                 1.5917,             0.00044563,             0.00044563,             0.00044563
                     67,                 1.3405,                 0.9512,                 1.2456,                0.60919,                0.61348,                0.63061,                0.30191,                 1.8562,                 1.3099,                 1.6131,             0.00043325,             0.00043325,             0.00043325
                     68,                 1.3251,                0.94322,                 1.2347,                0.66148,                0.57974,                 0.6308,                0.29802,                 1.8667,                 1.3182,                 1.6289,             0.00042087,             0.00042087,             0.00042087
                     69,                 1.3245,                 0.9304,                 1.2317,                0.63186,                0.62615,                 0.6391,                0.30844,                 1.8526,                 1.2782,                 1.6245,              0.0004085,              0.0004085,              0.0004085
                     70,                 1.3168,                0.93064,                 1.2294,                0.67572,                0.59585,                0.64446,                0.30937,                 1.8435,                 1.2789,                 1.6177,             0.00039613,             0.00039613,             0.00039613
                     71,                 1.3013,                0.91415,                 1.2228,                0.66189,                0.60221,                0.64456,                0.30653,                 1.8459,                 1.3072,                 1.6101,             0.00038375,             0.00038375,             0.00038375
                     72,                 1.3036,                0.89819,                 1.2191,                0.63055,                0.62858,                0.64654,                0.30774,                 1.8401,                 1.2915,                 1.6045,             0.00037138,             0.00037138,             0.00037138
                     73,                 1.2956,                0.89721,                 1.2158,                0.65671,                0.60151,                0.63857,                0.30547,                 1.8451,                 1.2914,                 1.6092,               0.000359,               0.000359,               0.000359
                     74,                 1.2804,                0.88836,                 1.2085,                 0.6222,                0.62904,                0.64014,                0.30599,                 1.8485,                 1.2791,                 1.5977,             0.00034663,             0.00034663,             0.00034663
                     75,                  1.272,                0.88426,                 1.2038,                0.67117,                0.58671,                0.64574,                0.31097,                 1.8504,                  1.276,                 1.5964,             0.00033425,             0.00033425,             0.00033425
                     76,                  1.262,                0.86618,                 1.1957,                0.69437,                0.56424,                0.63821,                0.30691,                 1.8756,                  1.275,                 1.6191,             0.00032188,             0.00032188,             0.00032188
                     77,                 1.2651,                0.86231,                 1.1957,                0.65346,                0.58968,                0.64142,                0.30559,                 1.8666,                 1.2853,                 1.6158,              0.0003095,              0.0003095,              0.0003095
                     78,                 1.2554,                0.86559,                 1.1973,                0.65507,                0.61178,                0.64186,                0.30716,                 1.8722,                 1.2803,                 1.6236,             0.00029713,             0.00029713,             0.00029713
                     79,                 1.2548,                0.85605,                 1.1916,                0.64657,                0.62149,                0.65282,                0.31041,                 1.8511,                 1.2623,                 1.6222,             0.00028475,             0.00028475,             0.00028475
                     80,                  1.245,                0.84966,                 1.1841,                0.65524,                0.61906,                0.64058,                0.31026,                 1.8556,                 1.2772,                 1.6232,             0.00027237,             0.00027237,             0.00027237
                     81,                 1.2505,                0.85295,                 1.1864,                0.64371,                0.62524,                 0.6442,                0.31409,                 1.8491,                 1.2742,                 1.6151,                0.00026,                0.00026,                0.00026
                     82,                 1.2287,                0.83093,                 1.1748,                0.65098,                0.60273,                0.64388,                0.31266,                 1.8599,                 1.2682,                 1.6206,             0.00024762,             0.00024762,             0.00024762
                     83,                 1.2259,                0.83565,                 1.1724,                0.65341,                0.62199,                0.64074,                0.30609,                 1.8657,                  1.253,                 1.6282,             0.00023525,             0.00023525,             0.00023525
                     84,                 1.2233,                0.82761,                   1.17,                0.66053,                0.61708,                0.63751,                0.30819,                  1.864,                 1.2704,                  1.619,             0.00022288,             0.00022288,             0.00022288
                     85,                  1.207,                0.82847,                 1.1712,                0.66745,                0.61389,                0.64463,                 0.3102,                 1.8698,                 1.2748,                  1.628,              0.0002105,              0.0002105,              0.0002105
                     86,                 1.1989,                0.81028,                 1.1572,                0.63594,                0.66348,                0.65137,                0.30861,                 1.8796,                 1.2667,                 1.6434,             0.00019813,             0.00019813,             0.00019813
                     87,                 1.1985,                0.81253,                 1.1601,                0.64254,                0.63826,                0.64443,                0.30622,                 1.8982,                 1.2741,                 1.6677,             0.00018575,             0.00018575,             0.00018575
                     88,                 1.1944,                0.81133,                 1.1565,                0.64227,                0.64611,                0.64374,                0.31059,                 1.8919,                 1.2738,                 1.6616,             0.00017338,             0.00017338,             0.00017338
                     89,                 1.1853,                0.79986,                 1.1524,                0.62782,                0.65237,                0.63903,                0.30817,                 1.8792,                 1.2577,                 1.6488,               0.000161,               0.000161,               0.000161
                     90,                 1.1769,                0.79113,                 1.1464,                0.64972,                0.64336,                  0.645,                0.30768,                  1.885,                 1.2626,                 1.6555,             0.00014862,             0.00014862,             0.00014862
                     91,                 1.1432,                 0.7046,                 1.1387,                0.67735,                0.62623,                0.64989,                0.30273,                   1.89,                 1.2696,                  1.648,             0.00013625,             0.00013625,             0.00013625
                     92,                 1.1178,                 0.6781,                 1.1223,                0.64497,                0.62835,                0.64213,                 0.3005,                 1.8869,                 1.2685,                 1.6505,             0.00012387,             0.00012387,             0.00012387
                     93,                 1.1042,                0.66155,                 1.1158,                0.66713,                0.63929,                0.65374,                0.30446,                 1.8891,                 1.2588,                 1.6568,              0.0001115,              0.0001115,              0.0001115
                     94,                 1.0938,                0.65748,                 1.1144,                 0.6688,                 0.6414,                0.65259,                0.30678,                 1.9012,                 1.2552,                 1.6807,             9.9125e-05,             9.9125e-05,             9.9125e-05
                     95,                 1.0819,                0.64824,                 1.1057,                0.65661,                0.63858,                0.65194,                0.30887,                 1.8982,                 1.2632,                 1.6731,              8.675e-05,              8.675e-05,              8.675e-05
                     96,                 1.0693,                0.64445,                 1.0997,                0.66045,                0.63714,                0.65365,                 0.3091,                 1.8975,                 1.2656,                 1.6757,             7.4375e-05,             7.4375e-05,             7.4375e-05
                     97,                 1.0612,                0.63533,                 1.0958,                0.65302,                0.64283,                0.65495,                0.30976,                 1.9062,                 1.2684,                 1.6834,                6.2e-05,                6.2e-05,                6.2e-05
                     98,                 1.0523,                0.62239,                 1.0889,                0.63732,                0.66048,                0.65525,                0.30933,                  1.902,                 1.2774,                 1.6814,             4.9625e-05,             4.9625e-05,             4.9625e-05
                     99,                 1.0633,                0.63727,                 1.1005,                0.71532,                   0.61,                0.65677,                0.30834,                 1.9053,                 1.2764,                 1.6862,              3.725e-05,              3.725e-05,              3.725e-05
                    100,                 1.0447,                0.61866,                 1.0873,                0.66721,                0.63426,                0.65248,                0.30723,                 1.9075,                 1.2717,                 1.6967,             2.4875e-05,             2.4875e-05,             2.4875e-05
