                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     44,                 1.5172,                 1.1855,                 1.3728,                0.63079,                0.59104,                  0.619,                0.28518,                 1.8023,                 1.3728,                 1.5625,             0.00071788,             0.00071788,             0.00071788
                     45,                 1.5116,                 1.1727,                 1.3694,                0.63576,                0.58297,                 0.6111,                0.29315,                 1.7881,                 1.3619,                 1.5429,              0.0007055,              0.0007055,              0.0007055
                     46,                 1.4949,                 1.1469,                  1.351,                0.62724,                0.58531,                0.60964,                0.28041,                 1.8242,                  1.357,                 1.5732,             0.00069313,             0.00069313,             0.00069313
                     47,                 1.4876,                 1.1375,                 1.3386,                0.60294,                0.61872,                0.62197,                0.28991,                 1.8183,                 1.3378,                 1.5536,             0.00068075,             0.00068075,             0.00068075
                     48,                 1.4838,                 1.1359,                 1.3397,                0.63328,                0.59411,                0.61969,                0.28559,                 1.8124,                 1.3357,                 1.5714,             0.00066838,             0.00066838,             0.00066838
                     49,                 1.4778,                 1.1152,                 1.3374,                0.61776,                0.60228,                0.61074,                0.28782,                 1.8271,                 1.3336,                 1.5795,               0.000656,               0.000656,               0.000656
                     50,                 1.4685,                 1.1096,                  1.333,                0.57795,                0.62557,                0.62429,                0.29419,                 1.8238,                 1.3541,                 1.5718,             0.00064362,             0.00064362,             0.00064362
                     51,                 1.4558,                 1.1048,                 1.3212,                0.63243,                0.62788,                0.63814,                0.29571,                  1.833,                 1.3295,                  1.571,             0.00063125,             0.00063125,             0.00063125
                     52,                 1.4462,                 1.0767,                 1.3146,                0.62775,                0.60066,                0.62389,                0.29178,                 1.8384,                 1.3358,                 1.5886,             0.00061887,             0.00061887,             0.00061887
                     53,                 1.4471,                 1.0819,                 1.3142,                 0.6356,                0.60417,                0.63439,                0.29555,                 1.8329,                 1.2996,                 1.5777,              0.0006065,              0.0006065,              0.0006065
                     54,                 1.4422,                  1.061,                 1.3108,                0.61477,                 0.6094,                0.61629,                 0.2862,                 1.8192,                  1.318,                 1.5654,             0.00059413,             0.00059413,             0.00059413
                     55,                  1.433,                  1.048,                 1.3048,                0.64581,                0.63072,                0.64641,                0.30414,                 1.8222,                 1.3137,                 1.5632,             0.00058175,             0.00058175,             0.00058175
                     56,                 1.4232,                   1.05,                 1.2963,                0.64383,                0.62845,                0.64428,                0.30021,                 1.8047,                  1.336,                 1.5509,             0.00056938,             0.00056938,             0.00056938
                     57,                 1.4095,                 1.0256,                 1.2891,                0.66488,                0.62017,                 0.6564,                0.30294,                 1.8281,                 1.3045,                 1.5729,               0.000557,               0.000557,               0.000557
                     58,                 1.4094,                 1.0306,                 1.2942,                0.66624,                0.60548,                0.64468,                0.30743,                 1.7958,                 1.2713,                  1.557,             0.00054463,             0.00054463,             0.00054463
                     59,                 1.3928,                 1.0107,                 1.2754,                0.63512,                0.63789,                0.64768,                0.30882,                 1.7984,                 1.2974,                 1.5546,             0.00053225,             0.00053225,             0.00053225
                     60,                 1.3887,                0.99544,                 1.2767,                0.63623,                0.64539,                 0.6427,                0.29881,                  1.833,                 1.3044,                 1.5729,             0.00051988,             0.00051988,             0.00051988
                     61,                 1.3802,                0.98313,                 1.2666,                0.67605,                0.63125,                0.64428,                 0.3015,                 1.8446,                 1.2733,                 1.5817,              0.0005075,              0.0005075,              0.0005075
                     62,                 1.3769,                0.98703,                 1.2745,                0.67706,                0.63399,                0.66701,                0.30886,                 1.8386,                 1.2598,                 1.5807,             0.00049513,             0.00049513,             0.00049513
                     63,                 1.3714,                0.98431,                 1.2614,                 0.6419,                0.64143,                0.66093,                0.30844,                 1.8448,                 1.2583,                 1.5893,             0.00048275,             0.00048275,             0.00048275
                     64,                 1.3491,                0.96635,                 1.2521,                0.62888,                 0.6527,                0.65357,                0.30223,                 1.8224,                 1.2791,                 1.5777,             0.00047038,             0.00047038,             0.00047038
                     65,                 1.3576,                0.95961,                 1.2519,                 0.6192,                0.64883,                 0.6452,                0.30321,                 1.8168,                 1.2773,                 1.5732,               0.000458,               0.000458,               0.000458
                     66,                 1.3592,                 0.9628,                 1.2515,                0.69612,                0.60406,                0.65609,                 0.3053,                 1.8249,                 1.2836,                 1.5656,             0.00044563,             0.00044563,             0.00044563
                     67,                 1.3376,                0.94688,                 1.2411,                0.69298,                0.61677,                0.65964,                0.30079,                 1.8262,                 1.2897,                 1.5707,             0.00043325,             0.00043325,             0.00043325
                     68,                 1.3229,                0.93801,                 1.2328,                0.65452,                0.65111,                0.65404,                0.30513,                 1.8237,                 1.2824,                  1.578,             0.00042087,             0.00042087,             0.00042087
                     69,                 1.3269,                0.92564,                 1.2348,                0.62081,                0.64583,                0.64411,                0.30511,                 1.8229,                 1.2506,                 1.5774,              0.0004085,              0.0004085,              0.0004085
                     70,                 1.3192,                0.92101,                  1.232,                0.64518,                0.64489,                0.66459,                0.31342,                 1.8258,                 1.2308,                 1.5865,             0.00039613,             0.00039613,             0.00039613
                     71,                 1.3118,                0.91402,                 1.2233,                 0.6852,                0.61417,                 0.6582,                0.31161,                 1.8366,                 1.2336,                 1.5776,             0.00038375,             0.00038375,             0.00038375
                     72,                 1.3058,                0.89541,                 1.2181,                0.68445,                0.63058,                0.65447,                0.30981,                 1.8433,                 1.2472,                 1.5941,             0.00037138,             0.00037138,             0.00037138
                     73,                 1.2868,                0.89006,                 1.2117,                0.69259,                0.60054,                0.65239,                0.31409,                 1.8307,                 1.2421,                 1.5852,               0.000359,               0.000359,               0.000359
                     74,                 1.2856,                0.89054,                 1.2102,                0.70237,                0.61649,                0.66665,                0.31317,                 1.8249,                 1.2391,                  1.578,             0.00034663,             0.00034663,             0.00034663
                     75,                  1.272,                0.88254,                 1.2022,                0.66755,                 0.6408,                0.65166,                0.31053,                 1.8352,                  1.252,                 1.5863,             0.00033425,             0.00033425,             0.00033425
                     76,                 1.2786,                0.88506,                 1.2026,                0.69701,                0.62109,                0.65622,                0.30359,                  1.841,                 1.2395,                 1.5825,             0.00032188,             0.00032188,             0.00032188
                     77,                 1.2684,                0.87401,                 1.1932,                0.67526,                0.64663,                0.65819,                0.30839,                 1.8576,                 1.2502,                 1.6003,              0.0003095,              0.0003095,              0.0003095
                     78,                  1.264,                0.86776,                 1.1987,                0.69678,                0.63604,                0.66441,                0.31247,                 1.8505,                 1.2519,                 1.5979,             0.00029713,             0.00029713,             0.00029713
                     79,                 1.2521,                0.85136,                 1.1876,                0.69064,                0.62267,                0.66189,                 0.3085,                 1.8499,                 1.2418,                 1.5967,             0.00028475,             0.00028475,             0.00028475
