                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     62,                 1.3801,                0.98171,                 1.2676,                0.62019,                0.61982,                0.62799,                0.30152,                  1.843,                 1.2888,                 1.5805,             0.00049513,             0.00049513,             0.00049513
                     63,                 1.3638,                0.97648,                 1.2551,                0.66805,                0.59958,                0.63439,                0.30036,                 1.8601,                 1.3029,                 1.5988,             0.00048275,             0.00048275,             0.00048275
                     64,                 1.3549,                0.96742,                 1.2567,                0.64134,                0.61081,                0.62875,                0.29877,                 1.8687,                 1.2886,                 1.5983,             0.00047038,             0.00047038,             0.00047038
                     65,                 1.3556,                0.95917,                 1.2534,                0.66422,                0.62529,                0.64562,                 0.3042,                 1.8577,                 1.2746,                 1.5833,               0.000458,               0.000458,               0.000458
                     66,                 1.3492,                0.95396,                 1.2442,                0.65529,                0.62901,                0.64817,                 0.3014,                 1.8624,                 1.2785,                  1.589,             0.00044563,             0.00044563,             0.00044563
                     67,                 1.3331,                0.93582,                 1.2389,                0.63294,                 0.6394,                 0.6357,                0.30451,                 1.8413,                 1.2897,                 1.5852,             0.00043325,             0.00043325,             0.00043325
                     68,                 1.3211,                0.93383,                 1.2331,                0.67419,                0.61328,                0.63103,                0.30006,                  1.856,                 1.3081,                 1.6048,             0.00042087,             0.00042087,             0.00042087
                     69,                 1.3167,                0.92071,                 1.2277,                0.66801,                0.60467,                0.63716,                 0.3059,                   1.84,                 1.2671,                 1.5984,              0.0004085,              0.0004085,              0.0004085
                     70,                 1.3139,                0.92257,                 1.2242,                0.67788,                0.60938,                0.65074,                0.29926,                 1.8531,                 1.2753,                 1.6097,             0.00039613,             0.00039613,             0.00039613
                     71,                 1.2981,                0.91014,                 1.2196,                0.67322,                0.60693,                0.63542,                 0.2986,                 1.8692,                 1.2878,                 1.6268,             0.00038375,             0.00038375,             0.00038375
                     72,                 1.3148,                0.91099,                 1.2235,                0.62688,                0.63301,                 0.6332,                0.30125,                 1.8673,                 1.3035,                 1.6158,             0.00037138,             0.00037138,             0.00037138
                     73,                 1.2864,                0.89093,                 1.2107,                0.64761,                0.60276,                0.62924,                 0.2984,                 1.8594,                  1.299,                 1.6162,               0.000359,               0.000359,               0.000359
                     74,                 1.2766,                0.88027,                 1.2078,                0.66454,                0.60781,                0.63233,                0.30303,                 1.8737,                 1.2834,                 1.6165,             0.00034663,             0.00034663,             0.00034663
                     75,                 1.2727,                 0.8784,                 1.2014,                0.65615,                0.58844,                0.63487,                0.30321,                  1.873,                 1.2769,                 1.6203,             0.00033425,             0.00033425,             0.00033425
                     76,                 1.2674,                0.87026,                  1.198,                0.64554,                0.61963,                0.62967,                0.29839,                 1.8895,                 1.3049,                 1.6329,             0.00032188,             0.00032188,             0.00032188
                     77,                 1.2672,                0.87355,                 1.1965,                0.68336,                0.58486,                0.63571,                0.29428,                 1.8782,                 1.3106,                 1.6236,              0.0003095,              0.0003095,              0.0003095
                     78,                  1.264,                0.86507,                 1.1989,                0.66956,                0.59998,                0.63576,                0.29474,                 1.8797,                 1.3109,                 1.6209,             0.00029713,             0.00029713,             0.00029713
                     79,                 1.2527,                0.85859,                 1.1888,                0.67174,                0.59833,                0.63025,                0.29584,                 1.8791,                 1.2856,                 1.6342,             0.00028475,             0.00028475,             0.00028475
                     80,                 1.2387,                0.83918,                 1.1813,                0.69552,                0.59018,                0.62393,                0.29626,                 1.8749,                 1.2867,                 1.6326,             0.00027237,             0.00027237,             0.00027237
                     81,                 1.2439,                0.85497,                 1.1842,                0.66748,                0.62314,                0.63914,                0.30284,                  1.856,                 1.2879,                 1.6157,                0.00026,                0.00026,                0.00026
                     82,                  1.228,                0.83716,                 1.1757,                0.65579,                0.61857,                0.62964,                0.30149,                 1.8677,                 1.3373,                  1.623,             0.00024762,             0.00024762,             0.00024762
                     83,                 1.2212,                0.82829,                 1.1705,                0.64347,                0.60297,                 0.6261,                0.30034,                 1.8643,                 1.3201,                 1.6276,             0.00023525,             0.00023525,             0.00023525
